bookID,title,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,Author,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42485,Betsy-Tacy and Tib (Betsy-Tacy  #2),4.17,006024416X,9.78006E+12,eng,128,83,16,11/9/1994,HarperCollins,Maud Hart Lovelace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42489,After Collapse: The Regeneration of Complex Societies,4,816525099,9.78082E+12,eng,336,0,0,5/25/2006,University of Arizona Press,Glenn M. Schwartz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42501,Seize The Fire,4,373161174,9.78037E+12,eng,249,3,0,7/25/1985,Harlequin American Romance,Elda Minger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42512,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,4.31,034547581X,9.78035E+12,eng,480,21876,451,11/23/2004,Presidio Press,Harold G. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42513,We Were Soldiers Once ... and Young (Ia Drang - the Battle That Changed the War in Vietnam),4.31,60506989,9.78006E+12,eng,535,166,24,2/5/2002,HarperTorch,Harold G. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42514,We were Soldiers Once... and young,4.31,552150266,9.78055E+12,eng,528,153,10,3/1/2002,Corgi,Harold G. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42519,Eisenhower: Soldier and President,3.98,671747584,9.78067E+12,eng,640,10718,126,10/15/1991,Simon  Schuster,Stephen E. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42525,Dwight D. Eisenhower (The American Presidents  #34),3.84,805069070,9.78081E+12,en-US,176,248,30,11/5/2002,Times Books,Tom Wicker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42528,Crusade in Europe,4.08,080185668X,9.7808E+12,eng,559,1212,63,6/6/1997,Johns Hopkins University Press,Dwight D. Eisenhower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42529,Total Cold War: Eisenhower's Secret Propaganda Battle at Home and Abroad,3.85,700614451,9.7807E+12,eng,506,18,1,2/23/2006,University Press of Kansas,Kenneth Osgood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42533,So Far from God: The U.S. War With Mexico  1846-1848,3.93,806132795,9.78081E+12,eng,464,271,29,9/15/2000,University of Oklahoma Press,John S.D. Eisenhower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42536,Yanks: The Epic Story of the American Army in World War I,3.72,743223853,9.78074E+12,eng,368,110,15,6/4/2002,Free Press,John S.D. Eisenhower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42543,Eisenhower  Volume #2: The President,4.2,671605658,9.78067E+12,eng,749,95,13,10/1/1985,Touchstone Books,Stephen E. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42547,The Autobiography of Martin Luther King  Jr.,4.35,446676500,9.78045E+12,eng,400,14025,547,1/1/2001,Grand Central Publishing,Martin Luther King Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42558,Bull Halsey,4.16,1591146917,9.78159E+12,eng,440,56,6,4/21/2003,US Naval Institute Press,E.B. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42573,The Water Babies,3.42,1853261483,9.78185E+12,eng,224,6148,318,12/5/1994,Wordsworth Editions,Charles Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42579,Water  Water Everywhere: A Splash & Giggle Bath Book (Baby Einstein),3.71,786819111,9.78079E+12,eng,10,79,10,9/1/2003,Hyperion Books for Children,Julie Aigner-Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42589,Shoot the Piano Player,4.02,679732543,9.78068E+12,eng,158,2768,143,10/3/1990,Vintage Crime/Black Lizard,David Goodis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42594,CliffsNotes on Shakespeare's Twelfth Night,4.16,822000946,9.78082E+12,eng,64,11,2,9/20/1960,Cliffs Notes,James Lamar Roberts,William Shakespeare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42597,Twelfth Night: Or What You Will,3.98,052153514X,9.78052E+12,eng,186,62,7,3/15/2004,Cambridge University Press,William Shakespeare,Penny Gay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42602,How to Spell Like a Champ,4.17,761143696,9.78076E+12,eng,192,46,7,11/16/2006,Workman Publishing Company,Barrie Trinkle,Carolyn  Andrews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42603,Black Like Me,4.13,451208641,9.78045E+12,eng,208,53790,2118,5/6/2003,Berkley Books,John Howard Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42604,Men Are Like Waffles  Women Are Like Spaghetti,3.88,736904867,9.78074E+12,eng,253,952,117,1/1/2001,Harvest House Publishers,Bill Farrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42606,As You Like It,3.83,1932219048,9.78193E+12,en-US,2,28,6,9/6/2005,The Audio Partners,William Shakespeare,Victoria Hamilton,Niamh Cusack,Stephen Mangan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42607,As You Like It,3.83,074348486X,9.78074E+12,eng,263,62368,1291,8/23/2011,Simon Schuster,William Shakespeare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42609,As You Like It,3.83,1904271227,9.7819E+12,eng,449,410,36,7/25/2006,Bloomsbury Arden Shakespeare,William Shakespeare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42612,As You Like It (No Fear Shakespeare),3.83,1411401042,9.78141E+12,eng,256,265,36,6/22/2004,SparkNotes,William Shakespeare,John Crowther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42615,War of the Rats,4.11,055358135X,9.78055E+12,eng,512,1800,127,6/6/2000,Bantam,David L. Robbins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42622,Nimitz Class (Admiral Arnold Morgan  #1),3.92,60564423,9.78006E+12,eng,495,5402,97,2/3/2004,Harper Paperbacks,Patrick Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42625,Nimitz Class (Admiral Arnold Morgan  #1),3.92,61096849,9.78006E+12,eng,528,1,0,1/23/1998,HarperTorch,Patrick Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42631,Having a Mary Heart in a Martha World: Finding Intimacy with God in the Busyness of Life,4.18,1578562589,9.78158E+12,eng,256,14711,442,7/18/2000,Waterbrook Press,Joanna Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42632,Thirst,4.36,807068969,9.78081E+12,eng,88,3689,351,10/15/2006,Beacon Press,Mary Oliver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42634,The Gilded Web (Web  #1),3.58,440243068,9.78044E+12,eng,480,2621,169,11/28/2006,Dell,Mary Balogh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42641,Resurrection,4.13,735102864,9.78074E+12,eng,562,11468,530,2/1/2000,Replica Books,Leo Tolstoy,Aylmer Maude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42647,Cold Mountain,3.86,871136791,9.78087E+12,eng,356,1088,127,5/16/1997,Atlantic Monthly Press (NYC),Charles Frazier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42652,Red Road From Stalingrad: Recollections of a Soviet Infantryman,4.1,184415145X,9.78184E+12,en-US,195,82,4,1/19/2005,Pen & Sword Military,Mansur Abdulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42661,The Fall of Berlin 1945,4.29,142002801,9.78014E+12,eng,490,10230,326,4/29/2003,Penguin Books,Antony Beevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42662,Paris: After the Liberation 1944-1949,3.83,142437921,9.78014E+12,eng,464,542,48,8/31/2004,Penguin Books,Antony Beevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42668,Demon Angel (The Guardians  #1),3.53,425213471,9.78043E+12,eng,432,2704,237,1/2/2008,Berkley Sensation,Meljean Brook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42682,Mariel Hemingway's Healthy Living from the Inside Out: Every Woman's Guide to Real Beauty  Renewed Energy  and a Radiant Life,3.89,60890398,9.78006E+12,eng,288,175,22,12/26/2006,HarperOne,Mariel Hemingway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42688,Hemingway vs. Fitzgerald,3.85,1585671266,9.78159E+12,eng,352,185,19,12/1/2001,Harry N. Abrams,Scott Donaldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42691,The Haj,4.03,553248642,9.78055E+12,eng,525,11372,396,5/1/1985,Bantam,Leon Uris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42692,Mila 18,4.29,553241605,9.78055E+12,eng,563,21662,485,11/1/1983,Bantam,Leon Uris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42693,A God in Ruins,3.26,61097934,9.78006E+12,eng,517,1208,104,9/5/2000,Avon,Leon Uris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42694,Battle Cry,4.15,006075186X,9.78006E+12,eng,694,8323,137,6/28/2005,Avon,Leon Uris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42695,The Angry Hills,3.67,553277871,9.78055E+12,eng,245,1163,50,1/1/1984,Bantam,Leon Uris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42697,Exodus,4.34,553258478,9.78055E+12,eng,608,85927,1520,10/1/1986,Bantam Books  Inc.,Leon Uris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42698,Oh  Play That Thing,3.29,014303605X,9.78014E+12,en-US,384,1545,105,10/25/2005,Penguin Books,Roddy Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42701,The Van (The Barrytown Trilogy  #3),3.94,140260021,9.78014E+12,eng,320,5718,164,3/1/1997,Penguin Books,Roddy Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42706,Fish & Chips (The Barrytown Trilogie  #3),3.94,3596153026,9.7836E+12,ger,314,2,0,10/1/2002,Fischer Taschenbuch Verlag,Roddy Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42714,The Giggler Treatment,4.17,439993857,9.78044E+12,en-GB,112,1425,149,7/20/2001,Scholastic  Inc.,Roddy Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42718,A Star Called Henry,3.84,99284480,9.7801E+12,eng,342,6885,438,9/7/2000,Vintage,Roddy Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42719,The Van,3.94,043620052X,9.78044E+12,eng,312,30,4,8/4/1991,Secker and Warburg,Roddy Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42728,Rover rettet Weihnachten.,4.12,3570127214,9.78357E+12,ger,160,1,0,9/1/2002,Omnibus Hc Bei Bertelsmann,Roddy Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42738,The Snapper,3.93,3596153034,9.7836E+12,ger,217,26,5,9/1/2002,Fischer TB,Roddy Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42741,Yeats Is Dead,3.4,99422344,9.7801E+12,eng,298,34,4,6/6/2002,Vintage,Roddy Doyle,Conor McPherson,Gene Kerrigan,Gina Moxley,Marian Keyes,Pauline McLynn,Tom Humphries,Joseph O'Connor,Anthony Cronin,Owen O'Neill,Hugo Hamilton,Charlie O'Neill,Gerard Stembridge,Donal O'Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42758,The Fantastic Vampire: Studies in the Children of the Night: Selected Essays from the Eighteenth International Conference on the Fantastic in the Arts,0,313309337,9.78031E+12,eng,176,0,0,3/30/2002,Greenwood Press,James Craig Holte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42763,A Dracula Handbook,4.07,1413480942,9.78141E+12,eng,200,10,1,3/23/2005,Xlibris Corporation,Elizabeth Russell Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42772,Real Estate Loopholes: Secrets of Successful Real Estate Investing,4.15,446691356,9.78045E+12,eng,240,721,9,12/31/2003,Warner Books (NY),Diane  Kennedy,Robert T. Kiyosaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42777,Hope is the Thing with Feathers: A Personal Chronicle of Vanished Birds,4.22,446677493,9.78045E+12,eng,384,308,33,4/1/2001,Warner Books (NY),Christopher Cokinos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42797,Goodbye Forever (Sweet Dreams  #72),3.76,055324356X,9.78055E+12,eng,135,56,0,12/31/1984,Bantam Books,Barbara Conklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42798,Winter Dreams (Sweet Dreams  #141),3.85,553270621,9.78055E+12,eng,176,104,4,2/1/1988,Bantam Books,Barbara Conklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42802,First  Last and Always (Sweet Dreams  #96),3.76,553251791,9.78055E+12,eng,160,65,2,9/1/1985,Bantam Books,Barbara Conklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42808,P.S. I Love You (Sealed with a Kiss #4),2.83,373033664,9.78037E+12,eng,192,23,1,4/24/1995,Harlequin Romance,Valerie Parv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42811,PS I Love You Baby Collection,4.43,962247723,9.78096E+12,en-US,79,7,0,12/31/1990,Possibilities,Lynda Milligan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42818,Tales from Margaritaville,3.9,156026988,9.78016E+12,en-US,230,2450,175,6/3/1989,Fawcett,Jimmy Buffett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42819,A Pirate Looks at Fifty,3.83,449005860,9.78045E+12,eng,420,3036,216,11/28/1999,Fawcett,Jimmy Buffett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42831,The Parrot-Head Companion: An Insider's Guide to Jimmy Buffett,2.83,806520159,9.78081E+12,eng,176,6,0,1/1/1998,Citadel Press,Thomas Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42849,The Dog Who Loved Too Much: Tales  Treatments and the Psychology of Dogs,4.08,553375261,9.78055E+12,eng,258,691,35,3/3/1997,Bantam,Nicholas Dodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42854,Barack Obama: Working to Make a Difference,3.96,822560569,9.78082E+12,en-US,48,19,5,4/1/2006,Lerner Publications,Marlene Targ Brill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42855,Great Speeches by African Americans: Frederick Douglass  Sojourner Truth  Dr. Martin Luther King  Jr.  Barack Obama  and Others,4.3,486447618,9.78049E+12,eng,160,230,21,4/28/2006,Dover Publications,James Daley,Martin Luther King Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42862,The Heart of a Leader,3.96,1562924885,9.78156E+12,en-US,162,542,33,6/1/1999,David C. Cook,Kenneth H. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42863,Mission Possible,3.44,71348271,9.78007E+12,eng,242,0,0,4/30/1999,McGraw-Hill Companies,Kenneth H. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42864,Lead Like Jesus: Lessons from the Greatest Leadership Role Model of All Time,4.04,849918723,9.78085E+12,en-US,239,808,41,3/1/2007,W Publishing Group,Kenneth H. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42866,The Little Book of Coaching: Motivating People to Be Winners,3.65,66621038,9.78007E+12,en-US,128,73,12,1/23/2001,Harper Business,Kenneth H. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42867,Full Steam Ahead!: Unleash the Power of Vision in Your Work and Your Life,3.76,1576753069,9.78158E+12,en-US,192,156,15,10/1/2004,Berrett-Koehler Publishers,Kenneth H. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42869,The Servant Leader,4.09,849996597,23755004321,eng,128,276,26,3/11/2003,Thomas Nelson,Kenneth H. Blanchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42876,Down Under,4.07,055299703X,9.78055E+12,eng,398,4510,392,8/6/2001,Black Swan,Bill Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42878,A Walk in the Woods: Rediscovering America on the Appalachian Trail,4.06,767902513,9.78077E+12,eng,276,1405,266,5/4/1998,Bantam Doubleday Dell Publishing Group,Bill Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42880,Bizarre World,3.38,751510610,9.78075E+12,eng,120,73,6,5/1/2001,Little  Brown Book Group,Bill  Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42882,The Life and Times of the Thunderbolt Kid: A Memoir,3.94,767919378,9.78077E+12,en-US,268,1329,250,9/25/2007,Broadway Books,Bill Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42883,Bill Bryson: The Complete Notes,4.09,038560131X,9.78039E+12,eng,544,901,36,10/5/2000,Doubleday,Bill Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42885,Motel Blues,3.83,2228897353,9.78223E+12,fre,399,17,3,4/15/2003,Payot,Bill Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42891,Journeys in English,3.72,563496266,9.78056E+12,eng,3,510,60,2/2/2004,BBC Physical Audio,Bill Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42895,Una breve historia de casi todo,4.21,8478713808,9.78848E+12,spa,567,713,68,4/30/2006,Rba Libros,Bill Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42898,Lover Revealed (Black Dagger Brotherhood  #4),4.3,451412354,9.78045E+12,eng,480,106469,3691,3/6/2007,Onyx,J.R. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42899,Dark Lover (Black Dagger Brotherhood  #1),4.2,451216954,9.78045E+12,eng,393,259511,10475,9/6/2005,Penguin Group (USA),J.R. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42900,Lover Awakened (Black Dagger Brotherhood  #3),4.45,451219368,9.78045E+12,eng,448,144906,5728,9/5/2006,Signet,J.R. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42909,All Things Wise and Wonderful,4.41,312335288,9.78031E+12,eng,448,22780,366,11/1/2004,St. Martin's Griffin,James Herriot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42915,CliffsNotes on Remarque's All Quiet on the Western Front,4.24,764586718,9.78076E+12,eng,112,12,0,12/20/2000,Cliffs Notes,Susan Van Kirk,Erich Maria Remarque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42916,All Quiet on the Western Front,3.97,449231801,9.78045E+12,en-GB,256,64,4,3/12/1987,Fawcett Crest,Erich Maria Remarque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42924,The Nightingale's Song,3.88,380815699,9.78038E+12,eng,384,16,3,10/30/2001,HarperTorch,Kathleen Eschenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42926,Nightingale's Song,3.02,340878754,9.78034E+12,en-GB,219,40,5,10/19/2006,Hachette Children's,Kate Pennington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42929,Gai-Jin (Asian Saga  #3),3.86,044021680X,9.78044E+12,eng,1236,10757,296,4/3/1994,Dell,James Clavell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42932,Whirlwind (Asian Saga  #6),3.82,340766182,9.78034E+12,eng,1231,5626,164,12/2/1999,Morrow,James Clavell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42933,Tai-Pan (Asian Saga  #2),4.27,440184622,9.78044E+12,eng,734,39315,778,9/1/2009,Dell,James Clavell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42934,Escape: The Love Story from Whirlwind,3.63,340654163,9.78034E+12,eng,584,276,14,7/1/1999,Hodder & Stoughton,James Clavell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42953,Alaska,4.12,037576142X,9.78038E+12,eng,868,9330,590,11/12/2002,Dial Press Trade Paperback,James A. Michener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42955,The Drifters,4.04,449213536,9.78045E+12,eng,768,6253,353,10/12/1986,Fawcett Books,James A. Michener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42956,Sayonara,3.81,449204146,9.78045E+12,eng,208,1848,104,9/12/1983,Fawcett,James A. Michener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42959,The Bridge at Andau,3.94,449210502,9.78045E+12,en-US,288,1135,158,9/12/1985,Fawcett,James A. Michener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42960,Caribbean,3.93,812974921,9.78081E+12,eng,672,4718,232,12/13/2005,Dial Press,James A. Michener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42986,War and Remembrance (The Henry Family  #2),4.41,316954993,9.78032E+12,eng,1042,29555,680,2/5/2002,Back Bay Books,Herman Wouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42988,Don't Stop the Carnival,3.93,316955124,9.78032E+12,eng,416,2700,298,5/15/1992,Back Bay Books,Herman Wouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42989,The Hope (The Hope and the Glory  #1),4.15,316954411,9.78032E+12,eng,704,2336,141,6/3/2002,Back Bay Books,Herman Wouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42990,Youngblood Hawke,4.04,316955175,9.78032E+12,en-US,783,1248,68,5/15/1992,Back Bay Books,Herman Wouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42993,Aurora Dawn,3.47,316955094,9.78032E+12,en-US,288,213,20,4/15/1992,Back Bay Books,Herman Wouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43010,The Curious Incident of the Dog in the Night-Time,3.88,1419317261,9.78142E+12,eng,6,614,119,12/1/2006,Recorded Books,Mark Haddon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43015,A Long Way Gone: Memoirs of a Boy Soldier,4.16,374105235,9.78037E+12,eng,229,147820,9547,2/13/2007,Sarah Crichton Books,Ishmael Beah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43017,Yellow Back Radio Broke-Down,3.83,1564782387,9.78156E+12,eng,177,496,38,5/1/2000,Dalkey Archive Press,Ishmael Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43027,Anthem,3.63,452286352,9.78045E+12,eng,256,470,67,12/28/2004,NAL,Ayn Rand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43028,Sorrow's Anthem (Lincoln Perry  #2),3.89,312936605,9.78031E+12,eng,330,62,7,1/2/2007,St. Martin's Paperbacks,Michael Koryta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43035,White Fang,3.98,439236193,9.78044E+12,eng,252,119589,3124,1/1/2001,Scholastic Paperbacks,Jack London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43037,The Call of the Wild  White Fang and Other Stories,3.99,192835149,9.78019E+12,eng,400,18720,192,8/20/1998,Oxford University Press  USA,Jack London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
